Cust_Branch,Cust_Phone,Cust_Name,ReceiptNo,ReceiptDate,Total_Package,Total_Weight,Total_Received_Amount,Deleted_Flag
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMCL86PM4NGXB,2021-08-25 10:25:00.1100,1,16.0,40000.0,N
KPO Thamrin City,812833859490,HNF_GALLERY,RTMCL86PM8Q0PQ,2021-08-25 10:25:00.1101,1,1.0,5000.0,N
KPO Thamrin City,8577079429,LANI,RTMCL86PM8X16B,2021-08-25 10:25:00.1102,1,1.0,5000.0,N
KPO Thamrin City,87841234789,ZRN,RTMCL86PM8X1KB,2021-08-25 10:25:00.1103,1,2.0,10000.0,N
KPO Thamrin City,81281063002,ME COLLECTION,RTMCL86PM9ZD6B,2021-08-25 10:25:00.1104,1,11.0,92400.0,N
KPO Thamrin City,856925659,TYARA HIJAB,RTMCL86PM9ZDKB,2021-08-25 10:25:00.1105,1,1.0,8900.0,N
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMCL86PMB4VJB,2021-08-25 10:25:00.1106,1,9.0,45000.0,N
KPO Thamrin City,859600895030,NINDAH FASHION,RTMCL86PMB8ENY,2021-08-25 10:25:00.1107,1,2.0,10000.0,N
KPO Thamrin City,83806701638,DEWI,RTMCL86PMB8XQY,2021-08-25 10:25:00.1108,1,1.0,5000.0,N
KPO Thamrin City,87877997894,RIRIN,RTMCL86PMBMGQY,2021-08-25 10:25:00.1109,1,1.0,5000.0,N
KPO Thamrin City,812406093070,D.A,RTMCL86PMBMWWQ,2021-08-25 10:25:00.1110,1,1.0,5000.0,N
KPO Thamrin City,8116665811,TOKO WINODY,RTMCL86PMDM9PY,2021-08-25 10:25:00.1111,1,5.0,44600.0,N
KPO Thamrin City,812819162520,HUMAYRA,RTMCL86PMJ1Z7Q,2021-08-25 10:25:00.1112,1,2.0,5000.0,N
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMCL86PMPP33B,2021-08-25 10:25:00.1113,1,1.0,5000.0,N
KPO Thamrin City,81288991502,BRISHA,RTMCL86PMPQ630,2021-08-25 10:25:00.1114,1,1.0,5000.0,N
KPO Thamrin City,81366312155,MEG RAZKA,RTMCL86PMPQ64Y,2021-08-25 10:25:00.1115,1,1.0,5000.0,N
KPO Thamrin City,81281063002,ME COLLECTION,RTMCL86PMPQ6DY,2021-08-25 10:25:00.1116,1,2.0,10000.0,N
KPO Thamrin City,81310188821,APINCO,RTMCL86PMPZZ40,2021-08-25 10:25:00.1117,1,1.0,5000.0,N
KPO Thamrin City,85813855188,NAURA COLLECTION,RTMCL86PMPZZ90,2021-08-25 10:25:00.1118,1,2.0,10000.0,N
KPO Thamrin City,812146838140,IRWINOV PREMIUM,RTMCL86PMPZZXY,2021-08-25 10:25:00.1119,1,4.0,20000.0,N
KPO Thamrin City,857115583660,SARKIS HIJAB,RTMCL86PMYDN0Y,2021-08-25 10:25:00.1120,1,1.0,5000.0,N
KPO Thamrin City,819185560020,COSSANTA,RTMCL86PMYDNDY,2021-08-25 10:25:00.1121,1,1.0,5000.0,N
KPO Thamrin City,85210946345,ERIS CLOTHING,RTMCL86PQ50GQ6,2021-08-25 10:25:00.1122,1,1.0,9800.0,N
KPO Thamrin City,81298139078,U2C,RTMCL86PQM355Q,2021-08-25 10:25:00.1123,1,2.0,19600.0,N
KPO Thamrin City,813194263630,DIANA,RTMCL86PQM35VQ,2021-08-25 10:25:00.1124,1,1.0,9800.0,N
KPO Thamrin City,81808387008,ANI,RTMCL86PQM7YBB,2021-08-25 10:25:00.1125,1,1.0,9800.0,N
KPO Thamrin City,81286508089,RAY.NA_OFFICIAL,RTMCL86PQQ091Y,2021-08-25 10:25:00.1126,1,5.0,49000.0,N
KPO Thamrin City,81317808069,NITA,RTMCL86PQQ09GY,2021-08-25 10:25:00.1127,1,1.0,9800.0,N
KPO Thamrin City,878959598,AR LABEL STORE,RTMCL86PQQW89Q,2021-08-25 10:25:00.1128,1,1.0,9800.0,N
KPO Thamrin City,821106310770,EFFONI,RTMCL86PQV4680,2021-08-25 10:25:00.1129,1,3.0,29400.0,N
KPO Thamrin City,87841234789,ZRN,RTMCL86PQV468Y,2021-08-25 10:25:00.1130,1,1.0,9800.0,N
KPO Thamrin City,85697784520,ARSCARVES 41,RTMCL86PQV84EQ,2021-08-25 10:25:00.1131,1,1.0,9800.0,N
KPO Thamrin City,87888599279,SRIYANI,RTMCL86PQV84KQ,2021-08-25 10:25:00.1132,1,4.0,39200.0,N
KPO Thamrin City,81280334561,PIT,RTMCL86PV6G9KQ,2021-08-25 10:25:00.1133,1,1.0,9800.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRE15WNWV44,2021-08-25 10:25:00.1134,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRE15WNWVB4,2021-08-25 10:25:00.1135,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRE15WZ64M4,2021-08-25 10:25:00.1136,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRE15WZDD5M,2021-08-25 10:25:00.1137,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRE15XWMZVM,2021-08-25 10:25:00.1138,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRE15XY0959,2021-08-25 10:25:00.1139,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRE15ZG6VY4,2021-08-25 10:25:00.1140,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRE15ZM335M,2021-08-25 10:25:00.1141,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRE15ZZ5XQ9,2021-08-25 10:25:00.1142,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRGVQ141EZM,2021-08-25 10:25:00.1143,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8111860667,UNIT PEGADAIAN SYARIAH TAMAN UBUD,RTGIRGVQ16VMBM,2021-08-25 10:25:00.1144,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRGVQ16VMWM,2021-08-25 10:25:00.1145,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRGVQ17WY73,2021-08-25 10:25:00.1146,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRGVQ1NDZMD,2021-08-25 10:25:00.1147,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRGVQ65G6VD,2021-08-25 10:25:00.1148,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRGVQ65G6XD,2021-08-25 10:25:00.1149,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRGVQ66E43D,2021-08-25 10:25:00.1150,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRGVQ894P53,2021-08-25 10:25:00.1151,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRGVQ8GJ3PD,2021-08-25 10:25:00.1152,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRGVQ8JWZBM,2021-08-25 10:25:00.1153,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRGVQ8PGNX3,2021-08-25 10:25:00.1154,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,215466186,UPC KELAPA DUA,RTGIRGVQ8YXVDD,2021-08-25 10:25:00.1155,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRGVQ8YXVYD,2021-08-25 10:25:00.1156,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRGVQD0Q9BM,2021-08-25 10:25:00.1157,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRGVQD0Q9WM,2021-08-25 10:25:00.1158,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRGVQDGQ7P3,2021-08-25 10:25:00.1159,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRGVQDGQ7Q3,2021-08-25 10:25:00.1160,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRGVQDK7EWD,2021-08-25 10:25:00.1161,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,1,tester,RTGIRGVQNYV5MD,2021-08-25 10:25:00.1162,1,1.0,6900.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRGVQVK6Q8D,2021-08-25 10:25:00.1163,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRGVQX4Y0N3,2021-08-25 10:25:00.1164,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRGVQXM99P3,2021-08-25 10:25:00.1165,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRGVQY6PKDM,2021-08-25 10:25:00.1166,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRGVQY6PKZM,2021-08-25 10:25:00.1167,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRGVQYD5DKM,2021-08-25 10:25:00.1168,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,215466186,UPC KELAPA DUA,RTGIRGVQYZV18D,2021-08-25 10:25:00.1169,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,215466186,UPC KELAPA DUA,RTGIRGVQYZV1PD,2021-08-25 10:25:00.1170,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRGVQZ8YNP3,2021-08-25 10:25:00.1171,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRGVQZPN8BM,2021-08-25 10:25:00.1172,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,215466186,UPC KELAPA DUA,RTGIRKXM5DWZ4X,2021-08-25 10:25:00.1173,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,215466186,UPC KELAPA DUA,RTGIRKXM5DWZ6X,2021-08-25 10:25:00.1174,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXM5E66Y6,2021-08-25 10:25:00.1175,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRKXM5K0XP6,2021-08-25 10:25:00.1176,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXM5PVQB6,2021-08-25 10:25:00.1177,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXM5PVQP6,2021-08-25 10:25:00.1178,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRKXM798KPK,2021-08-25 10:25:00.1179,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRKXM798KZK,2021-08-25 10:25:00.1180,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXM7Q1N4X,2021-08-25 10:25:00.1181,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRKXM7Q1N6X,2021-08-25 10:25:00.1182,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRKXM7WKEKX,2021-08-25 10:25:00.1183,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXM7WX4NK,2021-08-25 10:25:00.1184,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRKXM8495GX,2021-08-25 10:25:00.1185,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRKXM8N3XKX,2021-08-25 10:25:00.1186,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXM8Q61Q6,2021-08-25 10:25:00.1187,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXMB3Y3P6,2021-08-25 10:25:00.1188,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXMB56M7X,2021-08-25 10:25:00.1189,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRKXMBK5JMK,2021-08-25 10:25:00.1190,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRKXMBVJKY6,2021-08-25 10:25:00.1191,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRKXMD09WW6,2021-08-25 10:25:00.1192,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRKXMD09WY6,2021-08-25 10:25:00.1193,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRKXMD1651K,2021-08-25 10:25:00.1194,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8128881270,PEGADAIAN SYARIAH PARAMOUNT,RTGIRKXMEGWQW6,2021-08-25 10:25:00.1195,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8128881270,PEGADAIAN SYARIAH PARAMOUNT,RTGIRKXMEGWQY6,2021-08-25 10:25:00.1196,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,82114343499,PT MARS USAHA SUKSESINDO,RTGIRKXMJ55MM6,2021-08-25 10:25:00.1197,1,0.3,5600.0,N
KPO Tanah Tinggi Tangerang,1,tester,RTGIRKXMJ5X80X,2021-08-25 10:25:00.1198,1,1.0,6900.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXMK39GVX,2021-08-25 10:25:00.1199,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,82371175981,IBU RIA,RTGIRKXMK5K8N6,2021-08-25 10:25:00.1200,1,2.0,15700.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRKXMKV3JPK,2021-08-25 10:25:00.1201,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXMKYEV8K,2021-08-25 10:25:00.1202,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRKXMP83PPX,2021-08-25 10:25:00.1203,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRKXMP8N5Y6,2021-08-25 10:25:00.1204,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8111789197,EGEEPRO,RTGIRKXMPBW6KX,2021-08-25 10:25:00.1205,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRKXMPKJEJK,2021-08-25 10:25:00.1206,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8111789197,EGEEPRO,RTGIRKXMX4EQZK,2021-08-25 10:25:00.1207,1,1.0,29800.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRKXMZ0YYVK,2021-08-25 10:25:00.1208,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,82123555699,GOLDEN CROWN,RTGIRKXMZX8V4K,2021-08-25 10:25:00.1209,1,3.0,25200.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRPM4176K0K,2021-08-25 10:25:00.1210,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRPM4334D1K,2021-08-25 10:25:00.1211,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRPM43ZNW08,2021-08-25 10:25:00.1212,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRPM451B6K8,2021-08-25 10:25:00.1213,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRPM459P9Y8,2021-08-25 10:25:00.1214,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRPM45DKJVG,2021-08-25 10:25:00.1215,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRPM45KQ4YK,2021-08-25 10:25:00.1216,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRPM4B8BWY8,2021-08-25 10:25:00.1217,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8111860667,UNIT PEGADAIAN SYARIAH TAMAN UBUD,RTGIRPM4BNMEG8,2021-08-25 10:25:00.1218,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRPM4BZQKZG,2021-08-25 10:25:00.1219,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRPM4D960VK,2021-08-25 10:25:00.1220,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRPM4DP8V1G,2021-08-25 10:25:00.1221,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRPM4DV9J3G,2021-08-25 10:25:00.1222,1,0.3,12800.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRPM4K17VEK,2021-08-25 10:25:00.1223,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,215466186,UPC KELAPA DUA,RTGIRPM4K5MBDK,2021-08-25 10:25:00.1224,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,215466186,UPC KELAPA DUA,RTGIRPM4KBG3QK,2021-08-25 10:25:00.1225,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRPM4KNVXY8,2021-08-25 10:25:00.1226,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRPM4N31X08,2021-08-25 10:25:00.1227,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRPM4N31X98,2021-08-25 10:25:00.1228,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRPM4NDJ8JG,2021-08-25 10:25:00.1229,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRPM4NNW80K,2021-08-25 10:25:00.1230,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,8118606676,UNIT PEGADAIAN SYARIAH CIBODAS,RTGIRPM4Z0ZG0K,2021-08-25 10:25:00.1231,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,89654033778,UNIT PEGADAIAN SYARIAH PS. MODERN,RTGIRVMN11D3WN,2021-08-25 10:25:00.1232,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRVMN1J9P01,2021-08-25 10:25:00.1233,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRVMN1J9PG1,2021-08-25 10:25:00.1234,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,85697712979,PEGADAIAN SYARIAH CABANG PS.BABAKAN,RTGIRVMN1J9PW1,2021-08-25 10:25:00.1235,1,0.3,0.0,N
KPO Tanah Tinggi Tangerang,8128881270,PEGADAIAN SYARIAH PARAMOUNT,RTGIRVMN3B38EN,2021-08-25 10:25:00.1236,1,0.3,6400.0,N
KPO Tanah Tinggi Tangerang,2153129635,UNIT PEGADAIAN SYARIAH PS. SEGAR,RTGIRVMN5K9KP1,2021-08-25 10:25:00.1237,1,0.3,6400.0,N
KPO Thamrin City,8128889378,D'LOVERA,RTMCL7VG88XZEJ,2021-08-25 10:25:00.1238,1,8.0,20000.0,N
KPO Thamrin City,812829717350,IDA SHOP,RTMCL7VG88XZGJ,2021-08-25 10:25:00.1239,1,6.0,15000.0,N
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMCL7VG88XZMJ,2021-08-25 10:25:00.1240,1,4.0,10000.0,N
KPO Thamrin City,838202371710,TOKO KHADEEJAH,RTMCL7VG8934EY,2021-08-25 10:25:00.1241,1,3.0,22100.0,N
KPO Thamrin City,8126690751,YELLI,RTMCL7VG89495E,2021-08-25 10:25:00.1242,1,1.0,5000.0,N
KPO Thamrin City,87786615070,AR LABEL STORE,RTMCL7VG8949M3,2021-08-25 10:25:00.1243,1,2.0,10000.0,N
KPO Thamrin City,81287583809,NAIMAH,RTMCL7VG895YYJ,2021-08-25 10:25:00.1244,1,1.0,131000.0,N
KPO Thamrin City,85313295065,YODIZEIN SYARI,RTMCL7VG895YZJ,2021-08-25 10:25:00.1245,1,3.0,15000.0,N
KPO Thamrin City,81184669840,AGAZIELY,RTMCL7VG8EKNDJ,2021-08-25 10:25:00.1246,1,1.0,5000.0,N
KPO Thamrin City,87883869292,PINI,RTMCL7VG8EKNJJ,2021-08-25 10:25:00.1247,1,3.0,15000.0,N
KPO Thamrin City,813881112920,FIRDAUS SYARI,RTMCL7VG8KJP5E,2021-08-25 10:25:00.1248,1,1.0,5000.0,N
KPO Thamrin City,82111832011,IVAS PRODUCTION,RTMCL7VG8KM1WJ,2021-08-25 10:25:00.1249,1,1.0,5000.0,N
KPO Thamrin City,81286505358,LA SYAKKA,RTMCL7VG8KY3YY,2021-08-25 10:25:00.1250,1,3.0,15000.0,N
KPO Thamrin City,81280334561,PIT,RTMCL7VG8NBW6J,2021-08-25 10:25:00.1251,1,2.0,10000.0,N
KPO Thamrin City,81281063002,ME COLLECTION,RTMCL7VG8NBW8G,2021-08-25 10:25:00.1252,1,14.0,102900.0,N
KPO Thamrin City,81584797977,AMBIGU,RTMCL7VG8NBWKJ,2021-08-25 10:25:00.1253,1,1.0,5000.0,N
KPO Thamrin City,81296865971,RAHMITA,RTMCL7VG8NMQPE,2021-08-25 10:25:00.1254,1,1.0,5000.0,N
KPO Thamrin City,81286259284,BRISHA,RTMCL7VG8NY08J,2021-08-25 10:25:00.1255,1,1.0,5000.0,N
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMCL7VG8NY0BJ,2021-08-25 10:25:00.1256,1,3.0,15000.0,N
KPO Thamrin City,81211894651,AMMAR / IBNU COLLECTION,RTMCL7VG8NYGYJ,2021-08-25 10:25:00.1257,1,2.0,25500.0,N
KPO Thamrin City,81218996810,MAREVI BUSANA,RTMCL7VGB30Z5E,2021-08-25 10:25:00.1258,1,3.0,29400.0,N
KPO Thamrin City,813243014670,ANGGEL TNB,RTMCL7VGB3V8QY,2021-08-25 10:25:00.1259,1,11.0,107800.0,N
KPO Thamrin City,8128889378,D'LOVERA,RTMCL7VGB3V8VY,2021-08-25 10:25:00.1260,1,2.0,19600.0,N
KPO Thamrin City,82218994084,NELLY,RTMCLD6DP1EP03,2021-08-25 10:25:00.1261,1,2.0,10000.0,N
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMCLD6DP1EP53,2021-08-25 10:25:00.1262,1,8.0,40000.0,N
KPO Thamrin City,81282060668,IBU YAYA,RTMCLD6DP1EP83,2021-08-25 10:25:00.1263,1,1.0,12800.0,N
KPO Thamrin City,812112332020,UMM FATHUR,RTMCLD6DP79X9X,2021-08-25 10:25:00.1264,1,1.0,5000.0,N
KPO Thamrin City,8787796760,ALETHA SYARI,RTMCLD6DP7PJ73,2021-08-25 10:25:00.1265,1,1.0,5000.0,N
KPO Thamrin City,81398958358,FAZZA BOUTIQUE,RTMCLD6DP7PJ8G,2021-08-25 10:25:00.1266,1,1.0,5000.0,N
KPO Thamrin City,819684480,IIN,RTMCLD6DP7PJQ3,2021-08-25 10:25:00.1267,1,2.0,10000.0,N
KPO Thamrin City,85811038365,VIENDRA SYARI,RTMCLD6DP7QZ0Q,2021-08-25 10:25:00.1268,1,2.0,10000.0,N
KPO Thamrin City,8128889378,D'LOVERA,RTMCLD6DP7QZMQ,2021-08-25 10:25:00.1269,1,6.0,30000.0,N
KPO Thamrin City,81281063002,ME COLLECTION,RTMCLD6DP97D43,2021-08-25 10:25:00.1270,1,2.0,5000.0,N
